"paper_id","capability_id","evidence"
"doi:10.1109/icsa-c63560.2024.00059","CAP_SYSDESIGN","we report on our experiments with LLM-assisted architectural design. We applied ChatGPT on 5 software projects and in total performed 50 different experiments."
"doi:10.1109/aitest62860.2024.00022","CAP_CODEGEN","LLMs are increasingly explored as an intelligent tool to generate program code from natural language specifications. [...] The paper also reports a case study with the method in the evaluation of ChatGPT's usability as a code generation tool for the R programming language."
"doi:10.1109/saner-c62648.2024.00018","CAP_CODEGEN","Solutions have been generated for 60 problems using ChatGPT and Copilot, for the Python programming language."
"doi:10.1109/saner-c62648.2024.00018","CAP_SELFREFLECT","evaluate the effectiveness of ChatGPT and Copilot on a set of coding problems, along with ChatGPT's ability to correct itself when provided with feedback."
"doi:10.1109/vl/hcc60511.2024.00015","CAP_CODEGEN","The increasing use of large language model (LLM)-powered code generation tools, such as GitHub Copilot..."
"doi:10.1109/vl/hcc60511.2024.00015","CAP_CODEREVIEW","investigates how developers validate and repair code generated by Copilot"
"doi:10.1109/vl/hcc60511.2024.00015","CAP_PROGREPAIR","investigates how developers validate and repair code generated by Copilot"
"doi:10.1145/3696630.3728611","CAP_MULTIAGENT","Our LLM onboarding orchestration implies a chain of agents that collaborate with each other to get a final answer as seen in Figure 1."
"doi:10.1145/3696630.3728611","CAP_PLANNING","Allows the user to ask questions about a software project, and provides tailored answers based on the project and user's needs, generating a chain-of-thought step-by-step plan of action."
"doi:10.1145/3696630.3728611","CAP_CODESEARCH","retrieve_relevant_code_snippets - retrieves information chunks via similarity search using a query to the vector database"
"doi:10.1145/3696630.3728611","CAP_SELFREFLECT","The agent planning scratchpad serves as a dynamic mechanism of internal memory applied by the onboarding agent to track its reasoning process... prompting fallback queries to refine the search. This, in combination with the agent planning scratchpad presented in Section 4.3, allows the agent to self-adjust the queries and files retrieved"
"doi:10.1145/3746059.3747778","CAP_REQENG","SemanticCommit manages updates to intent specifications like AI agent rules, cursor directives, and game design documents, identifying semantic conflicts dynamically."
"doi:10.1145/3746059.3747778","CAP_SELFREFLECT","The prototype acts as an intermediate representation prompting user review of conflicts and revisions before AI finalizes them."
"doi:10.1007/s10664-025-10658-6","CAP_VULNDET","The paper investigates the ability of LLMs to proactively identify vulnerabilities in user-supplied code (e.g., Stack Overflow questions) and warn developers about them, identifying that models struggle to achieve high detection rates (12.6% to 40%)."
"doi:10.1007/s10664-025-10658-6","CAP_PROGREPAIR","The study analyzes whether LLMs provide fixes for the identified vulnerabilities, observing that when security warnings are issued, LLMs frequently provide explanations of causes, exploits, and fixes that outperform typical Stack Overflow responses."
